date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:19:14	3443/3443	---M--	200	added ('OK')	image/jpeg	etag:%222632a59-d73-4c37946f89d00%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_20.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_20.jpg	(from http://vmdstavby.cz/)
23:19:18	18157/18157	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Apr%202013%2021:19:09%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/39-nase-prace?tmpl=component&phocadownload=2	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/39-nase-pracec903.jpg	(from http://vmdstavby.cz/)
23:19:18	57389/57389	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Apr%202013%2021:19:04%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace?tmpl=component&phocadownload=2	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-pracec903.jpg	(from http://vmdstavby.cz/)
23:19:19	47461/47461	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2021:19:13%20GMT	http://vmdstavby.cz/index.php/galerie?start=60	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galeriec61e.html	(from http://vmdstavby.cz/)
23:19:19	33183/33183	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2021:19:13%20GMT	http://vmdstavby.cz/index.php/galerie?start=80	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie4c62.html	(from http://vmdstavby.cz/)
23:19:19	758/758	---M--	200	added ('OK')	image/png	etag:%22249a0c2-2f6-4c2039ba7d2c0%22	http://vmdstavby.cz/media/contacts/images/con_tel.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/contacts/images/con_tel.png	(from http://vmdstavby.cz/)
23:19:19	2923/2923	---M--	200	added ('OK')	application/javascript	etag:%22249a3a0-b6b-4c203a18e7180%22	http://vmdstavby.cz/media/system/js/validate.js	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/js/validate.js	(from http://vmdstavby.cz/)
23:19:20	392/392	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2018%20Apr%202013%2021:19:15%20GMT	http://vmdstavby.cz/templates/jp_lofthouse/images/dot2.gif	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/images/dot2.gif	(from http://vmdstavby.cz/templates/jp_lofthouse/css/template.css)
23:19:21	392/392	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2018%20Apr%202013%2021:19:16%20GMT	http://vmdstavby.cz/templates/jp_lofthouse/images/menu_divider.gif	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/images/menu_divider.gif	(from http://vmdstavby.cz/templates/jp_lofthouse/css/suckerfish.css)
23:19:22	1284/1284	---M--	200	added ('OK')	text/css	etag:%2224a473b-504-4c20b27dbfd00%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/fonts.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/fonts.css	(from http://vmdstavby.cz/)
23:19:42	144058/144058	---M--	200	added ('OK')	image/png	etag:%2224988d4-232ba-4c2ea42b2ea00%22	http://vmdstavby.cz/images/mapa.PNG	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/mapa.PNG	(from http://vmdstavby.cz/)
23:19:52	264193/264193	---M--	200	added ('OK')	image/svg+xml	etag:%2224a473a-40801-4d9c8b9ef58c0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS75F-webfont.svg	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS75F-webfont.svg	(from http://vmdstavby.cz/)
23:20:21	180480/180480	---M--	200	added ('OK')	text/plain	etag:%2224a4737-2c100-4d9c8b871e080%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfont.eot?	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfontd41d.eot	(from http://vmdstavby.cz/)
23:20:56	218904/218904	---M--	200	added ('OK')	text/plain	etag:%2224a4741-35718-4d9c8b97546c0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfont.woff	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfont.woff	(from http://vmdstavby.cz/)
23:21:05	458088/458088	---M--	200	added ('OK')	text/plain	etag:%2224a473d-6fd68-4d9c8ba696ac0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS75F-webfont.ttf	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS75F-webfont.ttf	(from http://vmdstavby.cz/)
23:21:09	307959/307959	---M--	200	added ('OK')	image/svg+xml	etag:%2224a4739-4b2f7-4d9c8b8be2bc0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfont.svg	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfont.svg	(from http://vmdstavby.cz/)
23:21:41	189134/189134	---M--	200	added ('OK')	text/plain	etag:%2224a4740-2e2ce-4d9c8b74ff5c0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.eot?	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfontd41d.eot	(from http://vmdstavby.cz/)
23:22:11	275328/275328	---M--	200	added ('OK')	image/svg+xml	etag:%2224a4738-43380-4d9c8b79c4100%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.svg	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.svg	(from http://vmdstavby.cz/)
23:22:12	224188/224188	---M--	200	added ('OK')	text/plain	etag:%2224a4736-36bbc-4d9c8b84419c0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.woff	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.woff	(from http://vmdstavby.cz/)
23:22:16	424296/424296	---M--	200	added ('OK')	text/plain	etag:%2224a473f-67968-4d9c8b9383dc0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfont.ttf	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS56F-webfont.ttf	(from http://vmdstavby.cz/)
23:22:22	32101/32101	---M--	200	added ('OK')	image/jpeg	etag:%22b5a3e4-7d65-4cc0b18863dc0%22	http://vmdstavby.cz/images/typove_projekty/Bungalov_98a.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_projekty/Bungalov_98a.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:24	74552/74552	---M--	200	added ('OK')	image/jpeg	etag:%22249a9c1-12338-4c311c4798040%22	http://vmdstavby.cz/images/typove_projekty/Bungalov_60P.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_projekty/Bungalov_60P.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:26	95344/95344	---M--	200	added ('OK')	image/jpeg	etag:%2224dc8eb-17470-4c337922ec980%22	http://vmdstavby.cz/images/typove_stavby/Bungalov_60.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/Bungalov_60.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:31	39461/39461	---M--	200	added ('OK')	image/jpeg	etag:%22255e921-9a25-4c339d233b980%22	http://vmdstavby.cz/images/typove_stavby_p/klasik_83p_2.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/klasik_83p_2.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:34	49212/49212	---M--	200	added ('OK')	image/jpeg	etag:%2224dc8e7-c03c-4c337920102c0%22	http://vmdstavby.cz/images/typove_stavby/Bungalov_141.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/Bungalov_141.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:35	80114/80114	---M--	200	added ('OK')	image/jpeg	etag:%22255e904-138f2-4c339d0f34a40%22	http://vmdstavby.cz/images/typove_stavby_p/bungalov_115.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/bungalov_115.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:42	69031/69031	---M--	200	added ('OK')	image/jpeg	etag:%22255e95d-10da7-4da0ea192ea80%22	http://vmdstavby.cz/images/typove_stavby_p/bungalov_150p.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/bungalov_150p.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:47	68969/68969	---M--	200	added ('OK')	image/jpeg	etag:%22255e915-10d69-4c339d1d82c00%22	http://vmdstavby.cz/images/typove_stavby_p/klasik_150.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/klasik_150.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:47	74093/74093	---M--	200	added ('OK')	image/jpeg	etag:%2224dc8f0-1216d-4c33794ecb100%22	http://vmdstavby.cz/images/typove_stavby/KLASIK_150.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/KLASIK_150.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:49	44714/44714	---M--	200	added ('OK')	image/jpeg	etag:%2224dc8e8-aeaa-4c337920102c0%22	http://vmdstavby.cz/images/typove_stavby/Bungalov_148.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/Bungalov_148.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:52	32714/32714	---M--	200	added ('OK')	image/jpeg	etag:%22f56143-7fca-4cb0eb4320400%22	http://vmdstavby.cz/images/typove_stavby/KLASIK_56_4_kk_p.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/KLASIK_56_4_kk_p.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:53	1634/1634	---M--	200	added ('OK')	image/png	etag:%22249a371-662-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/closebox.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/closebox.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:54	1569/1569	---M--	200	added ('OK')	image/gif	etag:%22249a373-621-4c203a0a98fc0%22	http://vmdstavby.cz/media/system/images/modal/spinner.gif	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/spinner.gif	(from http://vmdstavby.cz/index.php/galerie)
23:22:54	132/132	---M--	200	added ('OK')	image/png	etag:%22249a36a-84-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_n.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_n.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:54	457/457	---M--	200	added ('OK')	image/png	etag:%22249a36b-1c9-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_ne.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_ne.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:54	97/97	---M--	200	added ('OK')	image/png	etag:%22249a369-61-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_e.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_e.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:54	352/352	---M--	200	added ('OK')	image/png	etag:%22249a36e-160-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_se.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_se.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:55	123/123	---M--	200	added ('OK')	image/png	etag:%22249a36d-7b-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_s.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_s.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:55	302/302	---M--	200	added ('OK')	image/png	etag:%22249a36f-12e-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_sw.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_sw.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:55	93/93	---M--	200	added ('OK')	image/png	etag:%22249a370-5d-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_w.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_w.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:55	331/331	---M--	200	added ('OK')	image/png	etag:%22249a36c-14b-4c203a09a4d80%22	http://vmdstavby.cz/media/system/images/modal/bg_nw.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/media/system/images/modal/bg_nw.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:56	57338/57338	---M--	200	added ('OK')	image/jpeg	etag:%22255e90d-dffa-4c339d18be0c0%22	http://vmdstavby.cz/images/typove_stavby_p/klasik_125.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/klasik_125.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:22:57	430808/430808	---M--	200	added ('OK')	text/plain	etag:%2224a473e-692d8-4d9c8b80710c0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.ttf	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.ttf	(from http://vmdstavby.cz/)
23:22:57	283/283	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Apr%202013%2021:22:51%20GMT	http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.111.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:22:57	1482/1482	---M--	200	added ('OK')	image/png	etag:%222630728-5ca-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/images/icon-prev-grey.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/images/icon-prev-grey.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:58	799/799	---M--	200	added ('OK')	image/png	etag:%222630723-31f-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/images/icon-stop-grey.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/images/icon-stop-grey.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:58	11482/11482	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2021:22:52%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/20-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/20-nase-prace4db3.html	(from http://vmdstavby.cz/index.php/galerie)
23:22:58	1483/1483	---M--	200	added ('OK')	image/png	etag:%222630718-5cb-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/images/icon-play.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/images/icon-play.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:59	2627/2627	---M--	200	added ('OK')	image/png	etag:%2226306ee-a43-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/images/icon-reload.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/images/icon-reload.png	(from http://vmdstavby.cz/index.php/galerie)
23:22:59	2528/2528	---M--	200	added ('OK')	image/png	etag:%222630740-9e0-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/images/icon-exit.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/images/icon-exit.png	(from http://vmdstavby.cz/index.php/galerie)
23:23:00	1490/1490	---M--	200	added ('OK')	image/png	etag:%222630727-5d2-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/images/icon-next.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/images/icon-next.png	(from http://vmdstavby.cz/index.php/galerie)
23:23:00	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.11a.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:00	91668/91668	---M--	200	added ('OK')	application/javascript	etag:%2226306a6-16614-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/jquery/jquery-1.6.4.min.js	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/jquery/jquery-1.6.4.min.js	(from http://vmdstavby.cz/index.php/galerie)
23:23:00	73950/73950	---M--	200	added ('OK')	image/jpeg	etag:%22b66144-120de-4cc1cb2fe3f40%22	http://vmdstavby.cz/images/typove_stavby/KLASIK_138a.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/KLASIK_138a.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
23:23:01	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.11e.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:01	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2021:22:56%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/24-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/24-nase-prace4db3.html	(from http://vmdstavby.cz/index.php/galerie)
23:23:01	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.121.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:05	52850/52850	---M--	200	added ('OK')	image/jpeg	etag:%222632a4b-ce72-4c37946cad640%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_01.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_01.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:05	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.124.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:08	54176/54176	---M--	200	added ('OK')	image/jpeg	etag:%222632a42-d3a0-4c37946ac51c0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_02.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_02.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:08	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.127.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:10	60339/60339	---M--	200	added ('OK')	image/jpeg	etag:%222632a39-ebb3-4c379467e8b00%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_05.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_05.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:11	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.12a.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:12	71331/71331	---M--	200	added ('OK')	image/jpeg	etag:%222632a36-116a3-4c379466f48c0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_06.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_06.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:13	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.12d.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:16	70422/70422	---M--	200	added ('OK')	image/jpeg	etag:%222632a48-11316-4c37946bb9400%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_07.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_07.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:17	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.130.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:20	70231/70231	---M--	200	added ('OK')	image/jpeg	etag:%222632a45-11257-4c37946bb9400%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_10.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_10.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:20	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.133.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:20	60802/60802	---M--	200	added ('OK')	image/jpeg	etag:%222632a21-ed82-4c3794613bb40%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_12.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_12.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:21	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.136.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:24	72031/72031	---M--	200	added ('OK')	image/jpeg	etag:%222632a24-1195f-4c3794622fd80%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_13.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_13.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:24	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.139.delayed	(from http://vmdstavby.cz/index.php/galerie)
23:23:25	50279/50279	---M--	200	added ('OK')	image/jpeg	etag:%222632a27-c467-4c37946323fc0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_15.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_15.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:25	26564/26564	---M--	200	added ('OK')	image/jpeg	etag:%222632a51-67c4-4c37946da1880%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_17.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_17.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:25	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2021:23:20%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/80-nase-prace?tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/80-nase-pracebd57.html	(from http://vmdstavby.cz/index.php/galerie)
23:23:26	4263/4263	---M--	200	added ('OK')	image/jpeg	etag:%222632ad4-10a7-4c3794a3fd8c0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_61.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_61.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:26	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2021:23:21%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/81-nase-prace?tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/81-nase-pracebd57.html	(from http://vmdstavby.cz/index.php/galerie)
23:23:27	3852/3852	---M--	200	added ('OK')	image/jpeg	etag:%222632ad7-f0c-4c3794a4f1b00%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_62.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_62.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:27	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2021:23:21%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/82-nase-prace?tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/82-nase-pracebd57.html	(from http://vmdstavby.cz/index.php/galerie)
23:23:28	4796/4796	---M--	200	added ('OK')	image/jpeg	etag:%222632ada-12bc-4c3794a6d9f80%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_63.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_63.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:29	59432/59432	---M--	200	added ('OK')	image/jpeg	etag:%222632a4e-e828-4c37946da1880%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_16.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_16.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:30	3457/3457	---M--	200	added ('OK')	image/jpeg	etag:%222632add-d81-4c3794a8c2400%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_64.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_m_stavby_64.jpg	(from http://vmdstavby.cz/index.php/galerie)
23:23:31	43348/43348	---M--	200	added ('OK')	image/jpeg	etag:%222632a57-a954-4c37946e95ac0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_19.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_19.jpg	(from http://vmdstavby.cz/index.php/galerie)
